Token,PRT
princeps,1.020094514853928
magistratus,1.0215241879894488
animus,1.006705241436335
nihil,1.0069525465992397
potestas,1.018358935430732
respondeo,1.0450951798665569
oppugnandus,1.042660854639026
duco,1.0058240159769105
exul,1.010191136034632
ii,1.168853102827164
frequens,1.0230244303162073
oro,1.0220780515935337
insisto,1.0176414181578932
uicina,1.0071162952524175
innoxius,1.013971620159771
pereo,1.0134332389137648
sino,1.0118677769948607
exilium,1.0294234480707134
nullus,1.008657133134775
alius,1.0112975497221424
causa,1.0138204604306322
fides,1.02195583882142
erga,1.0343517243802878
idem,1.01522626147213
pello,1.0091845013584746
mens,1.0094901198863142
seruitus,1.0180652833770716
effugio,1.010611373156021
moio,1.3073007956222
prex,1.0111167775724808
eumene,1.0193406104943523
rex,1.0280682235844651
necessitudo,1.019446464163792
commemorandus,1.2372275251077924
obsesdo,1.0934685566172766
regio,1.0127855512007002
casus,1.0214618070624313
misero,1.0077210972408006
oppugnatio,1.0246780737106427
abstineo,1.01560255867773
lego,1.0147237379577576
peruenio,1.0151074014214345
principium,1.0196022186530898
sermo,1.0274062933260175
inter,1.0051328996605466
tribunus,1.0256367369460566
secretus,1.014572169852083
orior,1.0253119913267923
auris,1.0114655197308597
aemilium,1.0959243856530274
abduco,1.0180308743909157
tergum,1.0103578259899204
liber,1.0163782795300524
relinquo,1.0090853198711764
tot,1.0055938396617239
propinquus,1.011114096341293
impune,1.012833241511224
conor,1.0117954032140026
aemilis,1.0345192115828157
uoco,1.0166115718804873
percontor,1.0138378595793724
uter,1.0201831550878555
num,1.0178584320753112
uniuersus,1.044555310754784
nanciscor,1.0555444405101377
tempus,1.0111457845280112
seleucus,1.0094652772964272
filius,1.038992592078813
hibernum,1.0484262716230839
exercitus,1.0369101131581502
aeolis,1.898956272275833
contineo,1.0122104419773839
ferendus,1.0186217715472736
ops,1.0091811626192368
perlicio,1.11249672428738
transeo,1.0102997216035936
finis,1.0124177530541107
regnum,1.0167949305513215
eumenus,1.05147425735612
procul,1.0145512484195651
oppugno,1.0160370330041546
infestus,1.010677976250789
signum,1.0165443076614717
accedo,1.0180138251985305
depopulatus,1.0437515195388116
arx,1.0175763011671681
pergamus,1.0520542887387494
attalus,1.0210469159448874
pono,1.0117661759288987
eques,1.0106044333019901
armatura,1.0315878753430923
experior,1.0171263884972652
paro,1.006158133853472
intra,1.0156794133992646
recipio,1.0130921315028225
obsideo,1.0102935160850905
amica,1.0468273403546464
defero,1.0117997355857633
erotio,1.320562939673633
fermes,1.050302171619056
sard,1.2658859778656533
castra,1.0183368685643086
caicus,1.1425939115382042
amnis,1.0053105744703417
statiuus,1.0584094172937217
mixtus,1.0066307051472205
uarius,1.0084005651826975
multus,1.0082010150386898
gallus,1.0112567088246247
