Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
necto,253,250,0.7563607,0,"[('ligo', 0.7713655829429626), ('croceus', 0.7408819198608398), ('texo', 0.7393537163734436), ('hedera', 0.732992947101593), ('redimio', 0.7212386131286621), ('innecto', 0.7189850807189941), ('discingo', 0.7119510769844055), ('sertum', 0.7109048962593079), ('nodo', 0.7104795575141907), ('intexo', 0.7099087238311768)]",253,1.0,1,"[('ligo', 0.7469949722290039), ('conecto', 0.7360089421272278), ('innecto', 0.702491044998169), ('nodo', 0.6930994391441345), ('texo', 0.678841233253479), ('complexo', 0.6632070541381836), ('resoluo', 0.6612455248832703), ('marito', 0.6480598449707031), ('affigo', 0.6459141969680786), ('parilis', 0.6414567232131958)]"
uallis,253,250,0.8135909,0,"[('saltus', 0.8486942648887634), ('collis', 0.8470659852027893), ('rupes', 0.8246930241584778), ('conuallis', 0.8013480305671692), ('ualles', 0.79570072889328), ('spelunca', 0.7733427882194519), ('palus', 0.7699483633041382), ('ripa', 0.7670564651489258), ('dumus', 0.76596599817276), ('planities', 0.7639418840408325)]",253,1.0,1,"[('collis', 0.8076865077018738), ('campester', 0.8025415539741516), ('mons', 0.7842148542404175), ('montanus', 0.780957818031311), ('planities', 0.7738026976585388), ('conuallis', 0.7588437795639038), ('palus', 0.7458107471466064), ('spelunca', 0.7393977642059326), ('uadum', 0.7339153289794922), ('stagnum', 0.7325147390365601)]"
nonnes,252,249,0.43094265,0,"[('nonne', 0.6231837868690491), ('quodsi', 0.5199861526489258), ('Atque', 0.49909359216690063), ('namque', 0.49041181802749634), ('quidni', 0.48348310589790344), ('uosmet', 0.4522152245044708), ('approbo', 0.42719221115112305), ('quapropter', 0.4252491891384125), ('quocirca', 0.4220119118690491), ('antepono', 0.4104878008365631)]",252,1.0,1,"[('nonne', 0.6011592745780945), ('quapropter', 0.5389220118522644), ('Sapientia', 0.4832998812198639), ('cras', 0.47609758377075195), ('apertior', 0.46460407972335815), ('uere', 0.43692779541015625), ('enarro', 0.42645329236984253), ('commoneo', 0.4192628562450409), ('coram', 0.41913941502571106), ('testificor', 0.4162508249282837)]"
ministerium,252,249,0.63872176,0,"[('sumptus', 0.6514987349510193), ('largitio', 0.6403705477714539), ('impensa', 0.5945285558700562), ('instrumentum', 0.5820389986038208), ('administratio', 0.5512758493423462), ('ornamentum', 0.5474959015846252), ('officium', 0.5466801524162292), ('industrius', 0.5433037281036377), ('procuratio', 0.5417526364326477), ('castrensis', 0.5270144939422607)]",252,1.0,1,"[('officium', 0.6678354740142822), ('custodia', 0.6038802862167358), ('exhibeo', 0.5999225974082947), ('sacerdotium', 0.5687252879142761), ('caerimonia', 0.5651934742927551), ('liberalitas', 0.5580293536186218), ('largitio', 0.5535997152328491), ('ornamentum', 0.5446003079414368), ('obsequium', 0.5359660387039185), ('uas', 0.5328356027603149)]"
quietus,252,249,0.77135134,0,"[('quies', 0.6452949047088623), ('tranquillo', 0.6201744079589844), ('tranquillitas', 0.6194074153900146), ('otium', 0.6011690497398376), ('tranquillus', 0.600757896900177), ('segnis', 0.5774982571601868), ('intentus', 0.5569515228271484), ('intermitto', 0.5314857959747314), ('sollicitus', 0.5291003584861755), ('securus', 0.5266405940055847)]",252,1.0,1,"[('securus', 0.686860203742981), ('tranquillus', 0.6764259934425354), ('tranquillo', 0.6332513093948364), ('quies', 0.6176483631134033), ('placidus', 0.6117616295814514), ('tranquillitas', 0.6076418161392212), ('otium', 0.6015984416007996), ('sopio', 0.5910427570343018), ('recepo', 0.5720111727714539), ('depulsus', 0.5687439441680908)]"
modicus,251,249,0.54779476,0,"[('infirmus', 0.6450661420822144), ('adhibendus', 0.5932859182357788), ('mediocris', 0.5914607644081116), ('minuo', 0.5860083103179932), ('creber', 0.5784857869148254), ('extenuo', 0.5687087774276733), ('uehemens', 0.5627158284187317), ('incresco', 0.5566478967666626), ('tenuis', 0.5512120127677917), ('tenuior', 0.536963701248169)]",251,1.0,1,"[('salsus', 0.7007490396499634), ('mell', 0.6960361003875732), ('palea', 0.682064414024353), ('decoquo', 0.6781923174858093), ('stercus', 0.6768053770065308), ('siccitas', 0.6722949743270874), ('calidus', 0.6674208641052246), ('modicum', 0.665960431098938), ('holus', 0.6643989682197571), ('crassitudo', 0.663628101348877)]"
cadauer,251,249,0.75409466,0,"[('humus', 0.7492113709449768), ('uiscus', 0.7184298634529114), ('pilo', 0.7069263458251953), ('lacer', 0.7002182006835938), ('iugulum', 0.6980610489845276), ('guttur', 0.6954351663589478), ('costa', 0.6950576901435852), ('collabor', 0.6928510069847107), ('uagina', 0.6899710297584534), ('spiculum', 0.6764153838157654)]",251,1.0,1,"[('exanimis', 0.7322499752044678), ('rogus', 0.7096588611602783), ('humus', 0.6590715646743774), ('tabes', 0.6485366225242615), ('ulcus', 0.6452467441558838), ('corruo', 0.6417280435562134), ('lanio', 0.6317643523216248), ('lectulus', 0.6223383545875549), ('sepulcrum', 0.6211593151092529), ('funus', 0.6193903088569641)]"
proinde,251,249,0.440291,0,"[('perinde', 0.6192001700401306), ('despero', 0.5020323395729065), ('satius', 0.46279099583625793), ('modeste', 0.46131187677383423), ('diffido', 0.43613168597221375), ('honestior', 0.43525072932243347), ('persuadeo', 0.43495315313339233), ('naturaliter', 0.4340648353099823), ('commodum', 0.43388864398002625), ('infitia', 0.4335947036743164)]",251,1.0,1,"[('corporalis', 0.5959460735321045), ('intellectus', 0.5950285196304321), ('interpretatio', 0.5940493941307068), ('opinor', 0.5701994299888611), ('perinde', 0.5578725934028625), ('ita', 0.5523587465286255), ('scilicet', 0.5474857687950134), ('affirmo', 0.5455577373504639), ('congruo', 0.5374904274940491), ('diuinitas', 0.5342929363250732)]"
resoluo,251,249,0.75675017,0,"[('distendo', 0.6937280893325806), ('rigeo', 0.6934077739715576), ('releuo', 0.6925995945930481), ('tabesco', 0.6923957467079163), ('infigo', 0.6903843879699707), ('tenuo', 0.6893409490585327), ('exedo', 0.6876623034477234), ('astringo', 0.6874122023582458), ('inuoluo', 0.6843290328979492), ('incubo', 0.6797323822975159)]",251,1.0,1,"[('innecto', 0.7540872693061829), ('torpeo', 0.7444300651550293), ('frigeo', 0.7337988615036011), ('dissoluo', 0.7182700037956238), ('inhaereo', 0.7176293730735779), ('ligo', 0.715034544467926), ('relaxo', 0.7145956754684448), ('subduco', 0.7067322731018066), ('marceo', 0.7036554217338562), ('purgo', 0.6997547149658203)]"
circulus,251,248,0.6155038,0,"[('autumnalis', 0.7128151059150696), ('chele', 0.691585898399353), ('Capricornus', 0.6905929446220398), ('Librum', 0.6896330714225769), ('flexus', 0.687097430229187), ('foramen', 0.675018310546875), ('extremitas', 0.6701660752296448), ('Arcton', 0.6675962805747986), ('radius', 0.6601726412773132), ('distantia', 0.6553695201873779)]",251,1.0,1,"[('sphaera', 0.8559241890907288), ('linea', 0.7220503091812134), ('boreus', 0.7021557688713074), ('cancer', 0.6981865763664246), ('later', 0.6754859089851379), ('septentrio', 0.6708986759185791), ('Capricornus', 0.670696496963501), ('cardo', 0.6653621196746826), ('aestiuus', 0.6608524322509766), ('oceanus', 0.6427818536758423)]"
commodum,251,248,0.64984876,0,"[('utilitas', 0.7404253482818604), ('incommodum', 0.6784486174583435), ('emolumentum', 0.6267859935760498), ('salus', 0.5632724761962891), ('honestas', 0.5629964470863342), ('incolumitas', 0.5582309365272522), ('priuatim', 0.543988049030304), ('uoluptas', 0.5411084294319153), ('fructus', 0.5362384915351868), ('dignitas', 0.5355046391487122)]",251,1.0,1,"[('utilitas', 0.6342761516571045), ('emolumentum', 0.6322482228279114), ('commoditas', 0.62288498878479), ('munificentia', 0.6077075600624084), ('indulgentia', 0.6071431040763855), ('incommodum', 0.6021913290023804), ('patrimonium', 0.597447395324707), ('dominium', 0.5968894362449646), ('exactio', 0.5870059728622437), ('facultas', 0.5866060256958008)]"
portio,251,248,0.47613406,0,"[('cyathus', 0.6100366711616516), ('tantundes', 0.5973959565162659), ('mell', 0.5938780307769775), ('resina', 0.5928148031234741), ('faba', 0.5910124778747559), ('cortex', 0.5831326842308044), ('murra', 0.5827994346618652), ('nitrum', 0.5814358592033386), ('libra', 0.5673218965530396), ('piper', 0.5635906457901001)]",251,1.0,1,"[('hereditas', 0.6407909393310547), ('coheres', 0.6275776028633118), ('pars', 0.625099241733551), ('quantitas', 0.5919414758682251), ('patrimonium', 0.5605682134628296), ('emolumentum', 0.5588861107826233), ('merces', 0.5580649971961975), ('heres', 0.5499294400215149), ('creditor', 0.5449751019477844), ('aestimatio', 0.5326705574989319)]"
historia,251,248,0.8138849,0,"[('comoedia', 0.7823665738105774), ('annalis', 0.7525056600570679), ('grammaticus', 0.7474020719528198), ('scriptor', 0.7402893304824829), ('Graecus', 0.7049601674079895), ('rhetor', 0.7047970294952393), ('academicus', 0.6974968314170837), ('Plato', 0.6969603300094604), ('poeta', 0.6966828107833862), ('tragoedia', 0.6888382434844971)]",251,1.0,1,"[('Uarro', 0.826549768447876), ('scriptor', 0.8118283152580261), ('commentarius', 0.7894232273101807), ('tragoedia', 0.7504090666770935), ('annalis', 0.7404302954673767), ('Herodotus', 0.7333278059959412), ('comoedia', 0.7314813733100891), ('Plato', 0.7217204570770264), ('uolumen', 0.7108012437820435), ('Euripides', 0.7002718448638916)]"
obsequium,251,248,0.57919985,0,"[('clementia', 0.7133497595787048), ('ignauia', 0.6656340956687927), ('comitas', 0.6611279845237732), ('modestia', 0.6473811864852905), ('dominatio', 0.6409643888473511), ('beneuolentia', 0.6405695676803589), ('uerecundia', 0.6267272233963013), ('superbia', 0.6255849599838257), ('amicitia', 0.6182038187980652), ('constantia', 0.6162052154541016)]",251,1.0,1,"[('fauor', 0.668096661567688), ('pietas', 0.656139075756073), ('benignus', 0.6545286178588867), ('officium', 0.6390441060066223), ('benignitas', 0.6358505487442017), ('prex', 0.6301535367965698), ('deuotio', 0.6266306042671204), ('uotus', 0.6183585524559021), ('indulgentia', 0.6170384287834167), ('munus', 0.6163373589515686)]"
concludo,250,248,0.5684303,0,"[('conclusio', 0.7318616509437561), ('definio', 0.7064723372459412), ('confirmatio', 0.7032685875892639), ('propositio', 0.6898372173309326), ('congruo', 0.6860343217849731), ('tripertitus', 0.6811971664428711), ('partitio', 0.6793826222419739), ('explico', 0.6743180155754089), ('argumentatio', 0.6678693294525146), ('narratio', 0.6615721583366394)]",250,1.0,1,"[('claudeo', 0.6876587271690369), ('percurro', 0.6755712032318115), ('decurro', 0.6494207978248596), ('extendo', 0.6272244453430176), ('cludo', 0.6233403086662292), ('distinguo', 0.6134586930274963), ('dimetior', 0.6130021214485168), ('pando', 0.6081568002700806), ('includo', 0.6057318449020386), ('claudo', 0.5964909791946411)]"
uagus,250,248,0.7621363,0,"[('deuius', 0.745873212814331), ('uago', 0.7456501722335815), ('uagor', 0.7417482733726501), ('dispergo', 0.7350286841392517), ('inuius', 0.7334567308425903), ('passum', 0.721754789352417), ('palor', 0.72074955701828), ('discurro', 0.6755643486976624), ('saltus', 0.6571370363235474), ('passim', 0.6508387923240662)]",250,1.0,1,"[('uago', 0.8125033974647522), ('uagor', 0.7672062516212463), ('uaga', 0.7383889555931091), ('recessus', 0.7361403107643127), ('lubricus', 0.730821967124939), ('pererro', 0.7203472256660461), ('deuius', 0.7148174047470093), ('salum', 0.7135873436927795), ('pendulus', 0.7133989930152893), ('profundus', 0.7094573974609375)]"
rapidus,250,248,0.82968277,0,"[('rapidum', 0.8074169158935547), ('aequoreus', 0.7795755863189697), ('ueo', 0.7578074336051941), ('torro', 0.7524582743644714), ('Tyrrhenus', 0.7517590522766113), ('aerius', 0.7457866668701172), ('glomero', 0.7402019500732422), ('spumeus', 0.738740086555481), ('contorqueo', 0.7354793548583984), ('eurus', 0.735416054725647)]",250,1.0,1,"[('trano', 0.8060082793235779), ('prora', 0.79560786485672), ('ueo', 0.7920013666152954), ('nimbus', 0.7893876433372498), ('fremitus', 0.7649334669113159), ('feruidus', 0.764634370803833), ('flabra', 0.761581301689148), ('pernix', 0.7602866888046265), ('anhelus', 0.7577136158943176), ('strido', 0.7574025392532349)]"
ligo,250,248,0.7829653,0,"[('nodosus', 0.8151070475578308), ('religo', 0.8132409453392029), ('nodo', 0.8056206107139587), ('detergeo', 0.8054154515266418), ('uipereus', 0.8047062158584595), ('como', 0.8036354184150696), ('affigo', 0.79982990026474), ('aenus', 0.796441912651062), ('monile', 0.7958081960678101), ('saeta', 0.7936765551567078)]",250,1.0,1,"[('innecto', 0.7703338265419006), ('stringo', 0.7628753781318665), ('astringo', 0.7556014060974121), ('necto', 0.7469948530197144), ('reuincio', 0.7230501174926758), ('scalpo', 0.7182261347770691), ('alligo', 0.7152714729309082), ('resoluo', 0.7150344252586365), ('demitto', 0.7135831117630005), ('sura', 0.7090067267417908)]"
euentus,250,248,0.7485068,0,"[('exitus', 0.6563697457313538), ('euentum', 0.6356936693191528), ('anceps', 0.6273175477981567), ('prosperus', 0.6163149476051331), ('futurus', 0.5974622964859009), ('casus', 0.5807019472122192), ('aduerdo', 0.5231723785400391), ('uictoria', 0.5172354578971863), ('ambiguus', 0.5156674981117249), ('atrox', 0.5118832588195801)]",250,1.0,1,"[('prosperus', 0.6794350743293762), ('euentum', 0.6446936726570129), ('successus', 0.602324366569519), ('certamen', 0.6019279956817627), ('mutatio', 0.5911921858787537), ('anceps', 0.5891270637512207), ('nequid', 0.5693308711051941), ('desperatio', 0.5663737058639526), ('coepo', 0.5589114427566528), ('exitus', 0.5527006387710571)]"
gressus,249,248,0.7891922,0,"[('habena', 0.7099933624267578), ('cornipes', 0.6929630637168884), ('furibundus', 0.6901754140853882), ('uado', 0.6854874491691589), ('retro', 0.6750255227088928), ('ceo', 0.6639506816864014), ('penna', 0.6625176668167114), ('alis', 0.6561662554740906), ('gyrus', 0.6533620953559875), ('heros', 0.6531276106834412)]",249,1.0,1,"[('callis', 0.7934039235115051), ('trames', 0.7494397759437561), ('semita', 0.7360302805900574), ('uestigium', 0.7308299541473389), ('intrepidus', 0.7152475118637085), ('uolatus', 0.6904973983764648), ('cornipes', 0.6879827976226807), ('habena', 0.6839625835418701), ('claustrum', 0.6717666983604431), ('celer', 0.6695929765701294)]"
maius,249,248,0.74554515,0,"[('institutum', 0.6905691027641296), ('sanctitas', 0.6844095587730408), ('priscus', 0.6633003354072571), ('antiquus', 0.6112316846847534), ('sacrum', 0.5916951298713684), ('disciplina', 0.589850902557373), ('aboleo', 0.5840950012207031), ('probitas', 0.5770366787910461), ('uetustissimus', 0.5743210315704346), ('uetus', 0.5646659135818481)]",249,1.0,1,"[('priscus', 0.641187846660614), ('antiquitus', 0.572959303855896), ('antiquus', 0.562984049320221), ('institutum', 0.5623782873153687), ('uetus', 0.562041699886322), ('antiquitas', 0.5565322637557983), ('edictum', 0.5554193258285522), ('posteritas', 0.5502006411552429), ('pontificalis', 0.5485588908195496), ('sacrum', 0.5453802943229675)]"
posterior,249,248,0.6259531,0,"[('inferior', 0.6671591401100159), ('iudicialis', 0.5852023363113403), ('Alter', 0.5835521221160889), ('superior', 0.5747175216674805), ('Aristoteles', 0.5518863201141357), ('alteruter', 0.5513066649436951), ('tripertitus', 0.5476145148277283), ('moralis', 0.5458998680114746), ('partitio', 0.537197470664978), ('subtilior', 0.5355002880096436)]",249,1.0,1,"[('quartus', 0.5961282849311829), ('inferior', 0.5872130393981934), ('aeque', 0.5735276937484741), ('dimidius', 0.572413444519043), ('trochaeus', 0.5656577944755554), ('diuisio', 0.5508621335029602), ('computo', 0.5441567301750183), ('dactylus', 0.5317087769508362), ('dimidium', 0.5303536653518677), ('naturaliter', 0.5302019119262695)]"
mensura,249,248,0.70739895,0,"[('modulus', 0.7558211088180542), ('linea', 0.747397243976593), ('angulus', 0.6996649503707886), ('extremitas', 0.690050482749939), ('latitudo', 0.6788913607597351), ('decimanus', 0.6519443392753601), ('diuisio', 0.6439509391784668), ('regula', 0.6430292129516602), ('qualitas', 0.6428510546684265), ('longitudo', 0.6374658942222595)]",249,1.0,1,"[('longitudo', 0.7390449047088623), ('latitudo', 0.7215752005577087), ('quantitas', 0.7010859251022339), ('solidus', 0.6171875), ('breuior', 0.6162683367729187), ('modius', 0.5990377068519592), ('centuria', 0.5942307710647583), ('angulus', 0.5938752293586731), ('cubitum', 0.5906146168708801), ('cubitus', 0.5862786769866943)]"
tus,249,248,0.81304723,0,"[('libo', 0.7941954731941223), ('far', 0.784445583820343), ('sertum', 0.7550845146179199), ('mellum', 0.7286416888237), ('fictilis', 0.719851016998291), ('focus', 0.7104927897453308), ('Ceres', 0.7092401385307312), ('laurus', 0.7085767388343811), ('purpura', 0.7050603032112122), ('murra', 0.7013930678367615)]",249,1.0,1,"[('far', 0.8180426955223083), ('nardus', 0.7962630391120911), ('oliuus', 0.760240375995636), ('murra', 0.7483727931976318), ('Falernus', 0.7462895512580872), ('balsamum', 0.7373903393745422), ('merum', 0.7331029176712036), ('patera', 0.7313597202301025), ('libo', 0.7253564596176147), ('crocus', 0.7176381349563599)]"
unicus,249,248,0.6831301,0,"[('paternus', 0.6551486253738403), ('pudicitia', 0.6332231760025024), ('consors', 0.6262874603271484), ('honoro', 0.5912501215934753), ('egregius', 0.5851949453353882), ('carissimus', 0.5841194987297058), ('dignissimus', 0.5821440815925598), ('praestantissimus', 0.5774260759353638), ('commendo', 0.5577601194381714), ('erga', 0.5555310845375061)]",249,1.0,1,"[('genitus', 0.6666247248649597), ('genitor', 0.5679601430892944), ('carus', 0.5538644790649414), ('genetrix', 0.5530644059181213), ('orbo', 0.5510775446891785), ('paternus', 0.5453794598579407), ('pater', 0.5322524309158325), ('progenies', 0.5158380270004272), ('unanimis', 0.5110251903533936), ('parens', 0.5056138038635254)]"
interuallum,248,247,0.7950622,0,"[('spatium', 0.7257932424545288), ('circuitus', 0.68760085105896), ('stadium', 0.6365467309951782), ('circulus', 0.63493812084198), ('distantia', 0.6121054887771606), ('syllaba', 0.6098594069480896), ('longitudo', 0.591597318649292), ('latitudo', 0.5888949036598206), ('breuior', 0.5806722044944763), ('passus', 0.5760242342948914)]",248,1.0,1,"[('spatium', 0.8324194550514221), ('longior', 0.6818878650665283), ('curriculum', 0.6750640869140625), ('breuis', 0.664589524269104), ('triennium', 0.6487284898757935), ('continuus', 0.6426466703414917), ('emetior', 0.632469654083252), ('biennium', 0.6261259317398071), ('praescriptio', 0.623126745223999), ('longus', 0.6018598675727844)]"
