Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
pauperies,37,34,0.5017084,0,"[('intemperans', 0.6403833031654358), ('mendico', 0.6287217736244202), ('ingemesco', 0.6254439949989319), ('tabesco', 0.6077125072479248), ('uerbus', 0.6052767634391785), ('crucio', 0.6004587411880493), ('edax', 0.5945742130279541), ('inuidus', 0.5938324332237244), ('uiriliter', 0.5889351963996887), ('periurus', 0.5884343385696411)]",37,1.0,1,"[('inops', 0.7096849679946899), ('auarus', 0.6664318442344666), ('prodigus', 0.6504812836647034), ('leuamen', 0.6260082125663757), ('luxurio', 0.6203648447990417), ('Molossus', 0.6158263087272644), ('lolium', 0.6150575876235962), ('auo', 0.60784912109375), ('auidus', 0.6055466532707214), ('heu', 0.5977779626846313)]"
iuuenus,37,34,0.3751855,0,"[('iuuenta', 0.5101933479309082), ('claritudo', 0.49692678451538086), ('suesco', 0.49308493733406067), ('senium', 0.47293999791145325), ('promptissimus', 0.46067628264427185), ('lasciuia', 0.4590136706829071), ('iuuentus', 0.4544440507888794), ('lamentatio', 0.4524603486061096), ('comitas', 0.44832515716552734), ('rapo', 0.43692588806152344)]",37,1.0,1,"[('iuuentus', 0.5669235587120056), ('animosus', 0.5625748038291931), ('circumsto', 0.543965220451355), ('armo', 0.5307152271270752), ('imbellis', 0.5307139158248901), ('iaciens', 0.5277297496795654), ('primaeuus', 0.5244813561439514), ('tumultuor', 0.5199406147003174), ('equester', 0.5196548104286194), ('succingo', 0.5134861469268799)]"
detrecto,37,34,0.25224757,0,"[('imperatorius', 0.5990938544273376), ('deposco', 0.5869029760360718), ('detracto', 0.578625500202179), ('Flauianus', 0.5433294773101807), ('accensi', 0.526983380317688), ('anteeo', 0.5241801142692566), ('instruco', 0.5238360166549683), ('acerrimus', 0.5222153067588806), ('capesso', 0.5186079144477844), ('decerto', 0.5181369781494141)]",37,1.0,1,"[('proloquor', 0.5841672420501709), ('audiendus', 0.5710245966911316), ('integre', 0.5695337057113647), ('iniquissimus', 0.5483900904655457), ('adtribuo', 0.5454598665237427), ('inspectio', 0.5436617136001587), ('praeopto', 0.5432818531990051), ('perspexo', 0.5395222306251526), ('fictio', 0.5373228788375854), ('auditor', 0.5324846506118774)]"
innascor,37,34,0.55656624,0,"[('insitum', 0.7041423916816711), ('adflo', 0.6327357888221741), ('exulcero', 0.6198891997337341), ('uermis', 0.6137620806694031), ('exaspero', 0.5978856086730957), ('excerno', 0.5939370393753052), ('incerno', 0.5928733944892883), ('intestinus', 0.5884848833084106), ('mollio', 0.5824629068374634), ('ulcus', 0.5756228566169739)]",37,1.0,1,"[('pernicitas', 0.602599561214447), ('infirmior', 0.5783329606056213), ('animo', 0.5675488710403442), ('atomus', 0.5672175288200378), ('mirifico', 0.5645163059234619), ('animal', 0.5637574791908264), ('haudquaquam', 0.5564754605293274), ('materies', 0.5501371026039124), ('suapte', 0.5426093339920044), ('rubrica', 0.5389378666877747)]"
tollendus,37,34,0.3960867,0,"[('luxuries', 0.5273289084434509), ('notio', 0.5034934878349304), ('internus', 0.48651978373527527), ('nimirus', 0.48073485493659973), ('deuoco', 0.4798000454902649), ('Mala', 0.47395530343055725), ('innascor', 0.46717602014541626), ('adcresco', 0.4642261266708374), ('resipisco', 0.4638156592845917), ('laceratio', 0.4619681239128113)]",37,1.0,1,"[('repetunda', 0.6431803107261658), ('Iulia', 0.6230803728103638), ('laureatus', 0.6129152178764343), ('analogia', 0.6109023094177246), ('iulius', 0.5924453139305115), ('peculatus', 0.5738300681114197), ('sicarius', 0.5725523233413696), ('Cornelia', 0.5688101053237915), ('rusticanus', 0.5636346340179443), ('Oppius', 0.5629167556762695)]"
tremulo,37,34,0.82340264,0,"[('tremulus', 0.8969831466674805), ('strido', 0.8386808633804321), ('roro', 0.8212530016899109), ('albeo', 0.8182204961776733), ('picea', 0.8181989789009094), ('sibilo', 0.8152246475219727), ('raucus', 0.8049503564834595), ('rictus', 0.7995716333389282), ('madidus', 0.7995597720146179), ('puniceus', 0.7993215322494507)]",37,1.0,1,"[('tremulus', 0.8201874494552612), ('sibilo', 0.7983688712120056), ('rigeo', 0.7871612906455994), ('recuruo', 0.7862590551376343), ('inhorreo', 0.7856466174125671), ('concolor', 0.7853367924690247), ('raucus', 0.7828640937805176), ('crepito', 0.7819676995277405), ('nigro', 0.7790901064872742), ('umeo', 0.7776333093643188)]"
liquo,37,34,0.7675556,0,"[('amurca', 0.880923330783844), ('bubulus', 0.867936372756958), ('nucleus', 0.8677710294723511), ('rosa', 0.8647923469543457), ('uitellus', 0.8622201085090637), ('decoquo', 0.861831545829773), ('rosus', 0.8581565618515015), ('mell', 0.8564901947975159), ('pix', 0.8552436232566833), ('nitrum', 0.8548011183738708)]",37,1.0,1,"[('pampinus', 0.8439746499061584), ('tepidus', 0.8279379606246948), ('madefactus', 0.8177981972694397), ('uirido', 0.8153555989265442), ('madefacio', 0.8075270056724548), ('turgeo', 0.8040180802345276), ('madidus', 0.8025249242782593), ('oliuus', 0.8006613850593567), ('tepo', 0.8000951409339905), ('acidus', 0.7982915639877319)]"
Tarpeius,37,34,0.5678229,0,"[('Capitolinus', 0.7465733289718628), ('castor', 0.7288084626197815), ('quirinalis', 0.7180720567703247), ('Uesta', 0.7153488993644714), ('Bellona', 0.7064151167869568), ('Romuleus', 0.6842883229255676), ('Auentinus', 0.6775526404380798), ('trabea', 0.677063524723053), ('Quirinus', 0.6764122843742371), ('Palatinus', 0.6698198318481445)]",37,1.0,1,"[('Tullus', 0.610909640789032), ('Capitolinus', 0.6038802862167358), ('Auentinus', 0.5964107513427734), ('Samnis', 0.59268718957901), ('Aristonicus', 0.5855631232261658), ('Mummius', 0.584371030330658), ('Mucius', 0.5840713977813721), ('aruspex', 0.5822053551673889), ('Penates', 0.5794481039047241), ('Lares', 0.5767505764961243)]"
deciens,37,34,0.6658497,0,"[('deni', 0.7392827272415161), ('sestertium', 0.7380446791648865), ('denarius', 0.7354438304901123), ('centenus', 0.7307819724082947), ('uiceni', 0.7288480997085571), ('quinquageni', 0.7052639722824097), ('octoni', 0.6992204189300537), ('sestertius', 0.6855776906013489), ('Quattuor', 0.6825956702232361), ('quini', 0.6742109060287476)]",37,1.0,1,"[('nouenus', 0.8904645442962646), ('quater', 0.8504316210746765), ('octoni', 0.8406981825828552), ('quini', 0.8246316909790039), ('deni', 0.8155102133750916), ('ter', 0.8078323006629944), ('ternus', 0.7966368794441223), ('septeni', 0.7914586067199707), ('bis', 0.7859920263290405), ('terni', 0.7725749015808105)]"
uacuo,37,34,0.43410766,0,"[('ambeo', 0.6778818964958191), ('persulto', 0.6723018884658813), ('irrigo', 0.6665806770324707), ('extensus', 0.6625100374221802), ('tremesco', 0.6615171432495117), ('sarculum', 0.6600772738456726), ('caminus', 0.6571199297904968), ('iuuencis', 0.6518465876579285), ('eoa', 0.6496039032936096), ('inundo', 0.6469114422798157)]",37,1.0,1,"[('saeptum', 0.6907781362533569), ('reuello', 0.6640089750289917), ('exarmo', 0.6432751417160034), ('palleo', 0.6281325817108154), ('oppleo', 0.6239791512489319), ('patulus', 0.6237690448760986), ('discindo', 0.6184396147727966), ('patuo', 0.6155264973640442), ('intonsus', 0.6147963404655457), ('passum', 0.612704873085022)]"
Thessalis,37,34,0.51449555,0,"[('Lydia', 0.5972947478294373), ('Scythas', 0.5953550934791565), ('primitia', 0.5938774943351746), ('Mysia', 0.5888397097587585), ('Alpinus', 0.5841673612594604), ('Nomas', 0.583232045173645), ('Cicilia', 0.581935465335846), ('Troas', 0.5775327086448669), ('Hinc', 0.5705875158309937), ('Artabanus', 0.5699622631072998)]",37,1.0,1,"[('Cimbri', 0.7570809721946716), ('Ticinus', 0.7540817260742188), ('bactrianus', 0.7407293319702148), ('coruinus', 0.7400479912757874), ('Sabini', 0.7367527484893799), ('Seruilius', 0.7366957664489746), ('Domitius', 0.73652583360672), ('Tuscus', 0.7345943450927734), ('Dacus', 0.7327559590339661), ('Lusitanus', 0.7286261320114136)]"
adaequo,37,34,0.38017797,0,"[('aequo', 0.5766100287437439), ('tenere', 0.5415405631065369), ('uenerabilis', 0.5296265482902527), ('adsero', 0.5269424319267273), ('metior', 0.5229110717773438), ('commendo', 0.5178273320198059), ('antefero', 0.5151371359825134), ('praefero', 0.5058078169822693), ('pulcherrimus', 0.5044572949409485), ('contingo', 0.5027130246162415)]",37,1.0,1,"[('pomifer', 0.5963428616523743), ('uasum', 0.5614772439002991), ('inseruio', 0.5520352125167847), ('effingo', 0.5461224317550659), ('adfundo', 0.5387555956840515), ('hysopum', 0.5258904695510864), ('olea', 0.5225381255149841), ('creta', 0.517652153968811), ('figuro', 0.5173340439796448), ('aureolus', 0.5135799646377563)]"
hospitalis,37,34,0.6421343,0,"[('ueneror', 0.632817268371582), ('hospes', 0.6283531785011292), ('Proserpina', 0.6105625629425049), ('sacrarium', 0.593700647354126), ('castus', 0.5928285717964172), ('propitio', 0.5891335606575012), ('focus', 0.5872999429702759), ('Uesta', 0.5827876329421997), ('delubrum', 0.5814793109893799), ('Lares', 0.5801312923431396)]",37,1.0,1,"[('epulae', 0.5992985367774963), ('regalis', 0.5572636127471924), ('epula', 0.5538638830184937), ('scortum', 0.5526004433631897), ('prostituo', 0.5412030220031738), ('leno', 0.5397045612335205), ('cus', 0.5362025499343872), ('intromitto', 0.5359581112861633), ('epulor', 0.5354137420654297), ('flagitiosus', 0.534683346748352)]"
uertigo,37,34,0.63006103,0,"[('squamosus', 0.7537412643432617), ('aliger', 0.7365227341651917), ('Continuus', 0.7150700688362122), ('Daedalus', 0.7021055221557617), ('subtegmen', 0.694850504398346), ('susurro', 0.691192626953125), ('barathrum', 0.6905178427696228), ('lynx', 0.6887242794036865), ('tridens', 0.6815004348754883), ('Italus', 0.681318461894989)]",37,1.0,1,"[('roto', 0.8478814363479614), ('nimbus', 0.8189765810966492), ('rota', 0.8076122403144836), ('conuoluo', 0.806089460849762), ('uolubilis', 0.7991847991943359), ('uaga', 0.7984481453895569), ('orbita', 0.7968707084655762), ('sido', 0.7954921722412109), ('pendulus', 0.7848536968231201), ('cornipes', 0.759916365146637)]"
glutino,37,34,0.40725148,0,"[('ulcus', 0.7959953546524048), ('inpono', 0.7830876708030701), ('pituita', 0.7728252410888672), ('exulcero', 0.7723051905632019), ('uesica', 0.7668464183807373), ('medicamentum', 0.7418681383132935), ('sinapio', 0.7408456206321716), ('refrigero', 0.7408030033111572), ('stomachus', 0.7352627515792847), ('aduro', 0.7342724204063416)]",37,1.0,1,"[('obedo', 0.6127151250839233), ('albesco', 0.6075996160507202), ('pituita', 0.5934280753135681), ('extenuo', 0.5924041271209717), ('atomus', 0.5893200635910034), ('concretus', 0.5869491696357727), ('fimus', 0.5811360478401184), ('lactens', 0.575484573841095), ('duresco', 0.5731374621391296), ('humidus', 0.5729010105133057)]"
obuerto,37,34,0.70811707,0,"[('insilio', 0.770343005657196), ('obliquo', 0.7486857175827026), ('roto', 0.7447381019592285), ('Auster', 0.7378178834915161), ('sido', 0.7322424054145813), ('nuto', 0.7300904989242554), ('sinuo', 0.7230589985847473), ('uerro', 0.722446084022522), ('corusco', 0.7214229106903076), ('uibro', 0.7199955582618713)]",37,1.0,1,"[('subsido', 0.7276215553283691), ('sinuo', 0.7185588479042053), ('Orion', 0.71822190284729), ('obliquo', 0.7096447944641113), ('Arctos', 0.7039912939071655), ('protendo', 0.7037455439567566), ('peruius', 0.6978698968887329), ('salis', 0.690862774848938), ('radium', 0.6874057650566101), ('Arcton', 0.6817880272865295)]"
iugo,37,34,0.4236586,0,"[('adulo', 0.6490063071250916), ('apium', 0.6362891793251038), ('Febr', 0.6331539154052734), ('Papa', 0.6272428035736084), ('Phoebeus', 0.6172295212745667), ('squamosus', 0.6163436770439148), ('diuiduus', 0.6126368641853333), ('exin', 0.6125214099884033), ('Cras', 0.6067629456520081), ('uaticinatio', 0.6063160300254822)]",37,1.0,1,"[('udus', 0.679517924785614), ('deprendo', 0.604220449924469), ('iungo', 0.5853506922721863), ('mixtus', 0.5790382623672485), ('religo', 0.5781415700912476), ('Faunus', 0.5771142244338989), ('pronuba', 0.5733428597450256), ('parilis', 0.5726712346076965), ('geminus', 0.5715383291244507), ('coeo', 0.5683613419532776)]"
duellum,37,34,0.32346177,0,"[('Quirinus', 0.5549906492233276), ('Ianus', 0.5375126004219055), ('Thebanus', 0.519018292427063), ('laureus', 0.46482643485069275), ('Bellona', 0.4617041051387787), ('pango', 0.46113383769989014), ('caelicola', 0.4595157206058502), ('annuo', 0.45401233434677124), ('Latium', 0.45281150937080383), ('Mars', 0.4504145085811615)]",37,1.0,1,"[('classicus', 0.7575008273124695), ('Getae', 0.753239095211029), ('indomitus', 0.7323400378227234), ('Latius', 0.7292893528938293), ('Maurus', 0.726393461227417), ('Pergama', 0.7182599306106567), ('phalanx', 0.7104806303977966), ('barbaricus', 0.7101290225982666), ('caterua', 0.6935908794403076), ('scythicus', 0.6909668445587158)]"
turgidus,37,34,0.6557692,0,"[('liuidus', 0.7751594185829163), ('auricula', 0.7565368413925171), ('tergeo', 0.7459062337875366), ('prurio', 0.7433876991271973), ('mordeo', 0.7353302240371704), ('amicio', 0.7329888343811035), ('labellum', 0.7321624159812927), ('turgeo', 0.7280828356742859), ('dolo', 0.7215016484260559), ('lino', 0.7109368443489075)]",37,1.0,1,"[('concolor', 0.8437178730964661), ('hirtus', 0.8376787900924683), ('aspero', 0.8277290463447571), ('liueo', 0.8262967467308044), ('spumeus', 0.8174871206283569), ('spumo', 0.8149245977401733), ('madidus', 0.8097153306007385), ('hispidus', 0.8093633055686951), ('rigeo', 0.8072376847267151), ('iuba', 0.8068720102310181)]"
Nasica,37,34,0.63249016,0,"[('Licinus', 0.7850135564804077), ('Torquatus', 0.77229905128479), ('cossus', 0.765649139881134), ('Scaeuola', 0.7535501718521118), ('Caecilius', 0.7509666681289673), ('Silus', 0.7482002377510071), ('Fabricius', 0.7470322847366333), ('Aurelius', 0.7379032969474792), ('Mucius', 0.7377090454101562), ('africanus', 0.7296375036239624)]",37,1.0,1,"[('Fabricius', 0.7649911046028137), ('censor', 0.7337642312049866), ('Laelius', 0.7272260785102844), ('C.', 0.7248380780220032), ('Spurius', 0.7211154699325562), ('Liuius', 0.7152984142303467), ('Publius', 0.7104822397232056), ('Domitius', 0.7045945525169373), ('dictator', 0.702724039554596), ('P.', 0.7025206089019775)]"
prospecto,37,34,0.6359934,0,"[('saxosus', 0.7792120575904846), ('adiaceo', 0.7753044366836548), ('claudeo', 0.7276682257652283), ('consedo', 0.7223325967788696), ('refundo', 0.7148426175117493), ('profundus', 0.7144119739532471), ('adluo', 0.7086272239685059), ('uerro', 0.7043197751045227), ('Tiberinus', 0.6965776085853577), ('stagno', 0.6921799182891846)]",37,1.0,1,"[('pererro', 0.7556394934654236), ('tumeo', 0.74870365858078), ('tumesco', 0.7414933443069458), ('turgesco', 0.7370410561561584), ('assurgo', 0.7328242063522339), ('uerro', 0.7273253202438354), ('turgidus', 0.7268367409706116), ('Alpinus', 0.7229527235031128), ('Nereus', 0.7163519263267517), ('spatior', 0.7161808013916016)]"
leaena,37,34,0.7502251,0,"[('feto', 0.823782742023468), ('tigris', 0.7953510284423828), ('iuuencus', 0.7811190485954285), ('uipereus', 0.7773651480674744), ('frondosus', 0.7766017913818359), ('lupus', 0.7653475403785706), ('ceruus', 0.7615715265274048), ('ursus', 0.7607035040855408), ('sanguineus', 0.7591670155525208), ('iuuencis', 0.7558119893074036)]",37,1.0,1,"[('caprea', 0.8269944190979004), ('ceruus', 0.8076026439666748), ('ursus', 0.7907731533050537), ('rugio', 0.783054769039154), ('catulus', 0.7698928713798523), ('uipera', 0.7687137722969055), ('accubo', 0.7606080174446106), ('aspis', 0.7572678327560425), ('uultur', 0.7547972798347473), ('leo', 0.7490354776382446)]"
oberro,37,34,0.41535884,0,"[('ululo', 0.679492175579071), ('pulso', 0.666972815990448), ('plangor', 0.6506518125534058), ('cinco', 0.6485541462898254), ('refringo', 0.6468486785888672), ('minax', 0.6442463994026184), ('ingemino', 0.6440706849098206), ('aduoluo', 0.6352144479751587), ('resono', 0.6323535442352295), ('suscito', 0.6317530870437622)]",37,1.0,1,"[('turgesco', 0.7149277925491333), ('circumiectus', 0.7116280794143677), ('rapax', 0.6637883186340332), ('accubo', 0.6582513451576233), ('prospecto', 0.6577831506729126), ('populor', 0.6575412750244141), ('hispidus', 0.6494046449661255), ('Pyrenaeus', 0.6493656039237976), ('herbidus', 0.6471226811408997), ('caprea', 0.6457371711730957)]"
Atrides,37,34,0.56580687,0,"[('Hector', 0.7861349582672119), ('Aiax', 0.7701610922813416), ('Achiuus', 0.7223719954490662), ('Aeacides', 0.7171068787574768), ('Danaus', 0.7128591537475586), ('ductor', 0.7113373279571533), ('Achilles', 0.7090041637420654), ('Peleus', 0.6730160713195801), ('Ulixes', 0.6639470458030701), ('Turnus', 0.6632984280586243)]",37,1.0,1,"[('Aeacides', 0.7621898055076599), ('Agamemnon', 0.7358416318893433), ('Orestes', 0.7143487930297852), ('Cassandra', 0.7076327204704285), ('Danaus', 0.70503169298172), ('Pergama', 0.693923830986023), ('Paris', 0.6919808387756348), ('Troes', 0.6857823729515076), ('Oedipus', 0.6536511182785034), ('Pylades', 0.6536090970039368)]"
temo,37,34,0.7995696,0,"[('chele', 0.8413141369819641), ('pinna', 0.8266342878341675), ('gyro', 0.8253024220466614), ('ursa', 0.8246989846229553), ('cauda', 0.8236512541770935), ('rota', 0.8162561058998108), ('auriga', 0.8090147972106934), ('caerulus', 0.8068719506263733), ('Leo', 0.8034124374389648), ('ulna', 0.8033884167671204)]",37,1.0,1,"[('lora', 0.8891069889068604), ('iuba', 0.8465932607650757), ('harundo', 0.8374912142753601), ('cornipes', 0.8335192799568176), ('sonipes', 0.8266397714614868), ('spira', 0.822348415851593), ('tergus', 0.820385217666626), ('cornus', 0.8182255625724792), ('rostrum', 0.8179378509521484), ('tergo', 0.8155319690704346)]"
plausus,37,34,0.533779,0,"[('plaudo', 0.5821126699447632), ('cantor', 0.56922847032547), ('sibilus', 0.510034441947937), ('querulus', 0.5092290639877319), ('pulpitum', 0.4995366036891937), ('blo', 0.4971673786640167), ('theatrum', 0.49700748920440674), ('scaena', 0.4808104634284973), ('caneo', 0.4757975935935974), ('surdus', 0.4750606119632721)]",37,1.0,1,"[('tinnitus', 0.7652011513710022), ('canorus', 0.7601224780082703), ('resono', 0.7470419406890869), ('insono', 0.7448814511299133), ('raucus', 0.7397105097770691), ('tibia', 0.7381576895713806), ('clangor', 0.7369157075881958), ('caneo', 0.7281028032302856), ('citharaa', 0.7183223962783813), ('concrepo', 0.7173557877540588)]"
concio,37,34,0.37937027,0,"[('inlatus', 0.6111376881599426), ('concieo', 0.6065846681594849), ('peruado', 0.6005799770355225), ('exco', 0.6005515456199646), ('instigo', 0.5854518413543701), ('saeuissimus', 0.5839020609855652), ('excio', 0.5707660913467407), ('fremo', 0.5677208304405212), ('incesso', 0.567237377166748), ('exterreo', 0.5623108744621277)]",37,1.0,1,"[('excursus', 0.6535997986793518), ('adorior', 0.6217672228813171), ('progredior', 0.6168730854988098), ('celero', 0.6138634085655212), ('obsideo', 0.6084365844726562), ('diffugio', 0.6082969903945923), ('licentior', 0.6070000529289246), ('circumuallo', 0.6028167605400085), ('proripio', 0.5972162485122681), ('degredior', 0.5961587429046631)]"
