Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
lumen,1385,1528,0.7925099,0,"[('stella', 0.7166351675987244), ('caligo', 0.6935001015663147), ('fulgor', 0.6852251291275024), ('refulgeo', 0.6736193895339966), ('sidus', 0.6671831607818604), ('radius', 0.6621334552764893), ('luna', 0.641410768032074), ('radia', 0.627796471118927), ('lux', 0.6266167163848877), ('polus', 0.6245135068893433)]",1385,1.0,1,"[('lux', 0.7357909679412842), ('fulgor', 0.7059453129768372), ('splendor', 0.6841500997543335), ('radius', 0.6775880455970764), ('tenebra', 0.6718176603317261), ('radia', 0.6652742624282837), ('caligo', 0.662224292755127), ('iubar', 0.6573465466499329), ('lucidus', 0.6494185924530029), ('inlumino', 0.6354742646217346)]"
poena,1385,1525,0.83253086,0,"[('supplicium', 0.8006008267402649), ('sons', 0.7010108232498169), ('punio', 0.6914092898368835), ('luo', 0.6463368535041809), ('scelus', 0.6419283151626587), ('nex', 0.6416941285133362), ('uindicta', 0.6400881409645081), ('delictum', 0.6319944858551025), ('noxius', 0.620536208152771), ('ultio', 0.6140275001525879)]",1385,1.0,1,"[('supplicium', 0.8767218589782715), ('reus', 0.7476356625556946), ('tormentum', 0.7091785669326782), ('culpa', 0.7014413475990295), ('plecto', 0.6914187073707581), ('damno', 0.6846460700035095), ('capitalis', 0.6604087948799133), ('punio', 0.6583195924758911), ('animaduersio', 0.6533865928649902), ('crimen', 0.6532475352287292)]"
proprius,1384,1521,0.5716367,0,"[('contemplatio', 0.5972028374671936), ('uocabulum', 0.5718700885772705), ('appellatio', 0.5651955604553223), ('communis', 0.5636125206947327), ('definio', 0.5536515116691589), ('proprie', 0.5345359444618225), ('notitia', 0.5294970870018005), ('proprietas', 0.5050479173660278), ('similitudo', 0.5047515630722046), ('dissimilis', 0.5032918453216553)]",1384,1.0,1,"[('suus', 0.6744334101676941), ('communis', 0.5015901923179626), ('alienus', 0.49267905950546265), ('substantia', 0.4701634645462036), ('unusquisque', 0.46150314807891846), ('priuo', 0.45490264892578125), ('egenus', 0.45357421040534973), ('priuatus', 0.4514011740684509), ('seruilis', 0.43301403522491455), ('diuersus', 0.43259263038635254)]"
legatus,1383,1520,0.6982873,0,"[('legatio', 0.7373902797698975), ('mandatum', 0.6394180059432983), ('Legatus', 0.6310687065124512), ('missus', 0.6298831701278687), ('Attalus', 0.6297807097434998), ('Achaeus', 0.6263328194618225), ('Epirotes', 0.6240444779396057), ('rhodium', 0.6195340156555176), ('Eumene', 0.6140161156654358), ('Bocchus', 0.607146143913269)]",1383,1.0,1,"[('legatio', 0.7296849489212036), ('fideicommissus', 0.6135810017585754), ('uicarius', 0.5902241468429565), ('praetor', 0.589832067489624), ('pactio', 0.5752401947975159), ('codicillus', 0.5522838830947876), ('obses', 0.5483975410461426), ('legatarius', 0.5433576703071594), ('successor', 0.5347747802734375), ('praeceptio', 0.5213032960891724)]"
ualeo,1372,1517,0.5781703,0,"[('proficio', 0.575463593006134), ('prosum', 0.5402266383171082), ('adiuuo', 0.49723169207572937), ('insum', 0.42253220081329346), ('habeo', 0.4109007716178894), ('accommodo', 0.40821921825408936), ('pondero', 0.40440693497657776), ('tribuo', 0.40136072039604187), ('praesto', 0.3985748887062073), ('aestimo', 0.39546987414360046)]",1372,1.0,1,"[('possum', 0.6201798319816589), ('queo', 0.5702217221260071), ('obsum', 0.4935495853424072), ('immeritus', 0.4895154535770416), ('uolo', 0.47078126668930054), ('desum', 0.4702686667442322), ('aspernor', 0.45842796564102173), ('recuso', 0.4500632882118225), ('liceo', 0.4477449655532837), ('ambigo', 0.44729092717170715)]"
praesto,1370,1513,0.76170945,0,"[('tribuo', 0.6100581884384155), ('metior', 0.5621578097343445), ('commendo', 0.5605887770652771), ('concedo', 0.5504662394523621), ('impertio', 0.5459815859794617), ('polliceor', 0.5438794493675232), ('adiuuo', 0.5403103232383728), ('confero', 0.5380464196205139), ('consequor', 0.5350252389907837), ('indigeo', 0.5283986926078796)]",1370,1.0,1,"[('tribuo', 0.7443944215774536), ('consequor', 0.713851809501648), ('indulgeo', 0.6991941928863525), ('largior', 0.6960054636001587), ('impendo', 0.679162323474884), ('confero', 0.6680673956871033), ('praebeo', 0.6620078682899475), ('polliceor', 0.65046626329422), ('persoluo', 0.6463453769683838), ('promitto', 0.6459271907806396)]"
prouincia,1368,1513,0.5670065,0,"[('Gallia', 0.7739603519439697), ('Sicilia', 0.7131283283233643), ('Italia', 0.6983530521392822), ('Hispania', 0.6952551603317261), ('Africa', 0.6815279722213745), ('Macedonia', 0.6634239554405212), ('Sardinia', 0.6488663554191589), ('Illyricum', 0.6424195170402527), ('supplementum', 0.6363241076469421), ('Etruria', 0.6333569288253784)]",1368,1.0,1,"[('iurisdictio', 0.6502262949943542), ('praefectus', 0.6472895741462708), ('praefectura', 0.6443244814872742), ('praetorium', 0.6290743947029114), ('apparitor', 0.6167862415313721), ('rector', 0.6163083910942078), ('magistratus', 0.5969777703285217), ('praeses', 0.5890127420425415), ('ordinarius', 0.5863379240036011), ('defensor', 0.5764604210853577)]"
paruus,1366,1513,0.73898023,0,"[('exiguum', 0.5672445297241211), ('exiguus', 0.5353327989578247), ('minimus', 0.520723283290863), ('minor', 0.5197601914405823), ('rarus', 0.4915100336074829), ('utpote', 0.482316255569458), ('tenuis', 0.47086575627326965), ('mediocris', 0.4650382697582245), ('amplus', 0.4613022208213806), ('minus', 0.45844176411628723)]",1366,1.0,1,"[('exiguus', 0.6302767395973206), ('minimus', 0.5999544262886047), ('egenus', 0.5352155566215515), ('grandis', 0.5327482223510742), ('minor', 0.529685914516449), ('amplus', 0.49715256690979004), ('exiguum', 0.4882146418094635), ('minus', 0.4836956858634949), ('parcus', 0.4631367623806), ('locuples', 0.45868292450904846)]"
grauis,1365,1510,0.74868715,0,"[('debilito', 0.5588046312332153), ('grauus', 0.558403491973877), ('implicitus', 0.5545499324798584), ('uehemens', 0.5345382690429688), ('tolero', 0.5310763120651245), ('intolerabilis', 0.5220534205436707), ('acrus', 0.520387589931488), ('fatigo', 0.5194349884986877), ('nimius', 0.5179625153541565), ('recreo', 0.5161922574043274)]",1365,1.0,1,"[('grauior', 0.7138527035713196), ('adsiduo', 0.6735618710517883), ('acerbus', 0.6679019927978516), ('leuis', 0.6620638966560364), ('implico', 0.650546669960022), ('adflictus', 0.6472491025924683), ('atrox', 0.6385142803192139), ('impatiens', 0.6333467960357666), ('obtundo', 0.6322834491729736), ('infligo', 0.6305567622184753)]"
timeo,1355,1507,0.7975318,0,"[('metuo', 0.8441839218139648), ('uereor', 0.6418795585632324), ('odi', 0.6125230193138123), ('pauesco', 0.6122907996177673), ('noceo', 0.60453200340271), ('inuideo', 0.5935982465744019), ('extimesco', 0.5797268748283386), ('grauo', 0.5624911785125732), ('timendus', 0.5606644749641418), ('caueo', 0.5568488240242004)]",1355,1.0,1,"[('metuo', 0.7814946174621582), ('uereor', 0.7139227986335754), ('paueo', 0.6567217111587524), ('despicio', 0.6472489237785339), ('contemno', 0.6470483541488647), ('irascor', 0.6233934760093689), ('terreo', 0.5998609066009521), ('indignor', 0.5864264369010925), ('parco', 0.5726379156112671), ('timidus', 0.5686365365982056)]"
equus,1354,1498,0.74861914,0,"[('currus', 0.737709105014801), ('frenum', 0.6458632946014404), ('iaculus', 0.6423826217651367), ('sonipes', 0.6386792659759521), ('cornipes', 0.6255698204040527), ('auriga', 0.6246029734611511), ('desilio', 0.6166174411773682), ('quadriiugus', 0.6118507981300354), ('iuba', 0.5964248776435852), ('quadriga', 0.5945619344711304)]",1354,1.0,1,"[('auriga', 0.7509248852729797), ('currus', 0.7506224513053894), ('quadriga', 0.7145895957946777), ('aquila', 0.6954830288887024), ('elephantus', 0.6802893877029419), ('mulus', 0.6546599268913269), ('eques', 0.6475818157196045), ('camelus', 0.6223171949386597), ('uolucer', 0.6191790103912354), ('accipiter', 0.6166877746582031)]"
mereo,1353,1498,0.66014135,0,"[('meritum', 0.7990272045135498), ('promereo', 0.5622181296348572), ('imputo', 0.5552441477775574), ('tribuo', 0.5543724894523621), ('dignus', 0.5513148903846741), ('memor', 0.5453283786773682), ('erga', 0.5344571471214294), ('ulciscor', 0.5318833589553833), ('persoluo', 0.5309982299804688), ('commemoro', 0.5287982821464539)]",1353,1.0,1,"[('meritum', 0.7892268300056458), ('promereo', 0.6817028522491455), ('dignus', 0.6792719960212708), ('honor', 0.6453315615653992), ('praemium', 0.6107161641120911), ('pietas', 0.593970000743866), ('felix', 0.5913578271865845), ('laus', 0.586101233959198), ('tribuo', 0.5827604532241821), ('honus', 0.5762743353843689)]"
crimen,1352,1498,0.71814936,0,"[('reus', 0.7150663137435913), ('culpa', 0.7111492156982422), ('accusator', 0.6936782598495483), ('adulterium', 0.683673620223999), ('accusatio', 0.6610909104347229), ('testis', 0.6486930251121521), ('rea', 0.6336869597434998), ('defensio', 0.6137231588363647), ('delictum', 0.6104187369346619), ('arguo', 0.6079972386360168)]",1352,1.0,1,"[('reus', 0.7685083150863647), ('culpa', 0.764329195022583), ('scelus', 0.7594669461250305), ('facinus', 0.7451702952384949), ('insons', 0.7164103388786316), ('infamia', 0.6885607242584229), ('accusatio', 0.688052773475647), ('adulterium', 0.6852430105209351), ('nefas', 0.684316098690033), ('tormentum', 0.6705777049064636)]"
intellego,1347,1497,0.74243695,0,"[('perspicio', 0.6941202282905579), ('scio', 0.6131482720375061), ('eloquor', 0.6023509502410889), ('efficio', 0.5929417610168457), ('probo', 0.5878085494041443), ('arbitror', 0.5877877473831177), ('appareo', 0.5672834515571594), ('desidero', 0.5646567344665527), ('iudico', 0.5641232132911682), ('consequor', 0.559511125087738)]",1347,1.0,1,"[('intellectus', 0.6378980875015259), ('utique', 0.6098519563674927), ('manifesto', 0.6002273559570312), ('desidero', 0.5968437194824219), ('arbitror', 0.5950906872749329), ('auditor', 0.5824546217918396), ('contradico', 0.5759674310684204), ('perficio', 0.568585991859436), ('absurdus', 0.56711745262146), ('significo', 0.5637162923812866)]"
recipio,1345,1484,0.6783734,0,"[('reduco', 0.6130084991455078), ('relinquo', 0.5911962389945984), ('adduco', 0.5558791160583496), ('deficio', 0.5528284311294556), ('dedo', 0.5467525720596313), ('intercludo', 0.5417577028274536), ('peruenio', 0.5247282385826111), ('retineo', 0.5163449645042419), ('remaneo', 0.5036832094192505), ('abduco', 0.5012888312339783)]",1345,1.0,1,"[('retineo', 0.6185652613639832), ('concedo', 0.61086106300354), ('suscipio', 0.6030818819999695), ('accipio', 0.5929672122001648), ('restituo', 0.5793812870979309), ('datum', 0.571182906627655), ('recupero', 0.5613535046577454), ('concessus', 0.5611498355865479), ('relinquo', 0.5573334693908691), ('obtineo', 0.549698531627655)]"
ira,1338,1484,0.81484306,0,"[('rabies', 0.71577388048172), ('furor', 0.6442473530769348), ('stimulus', 0.6426927447319031), ('furia', 0.6328796744346619), ('odium', 0.6016373634338379), ('iracundia', 0.5944586396217346), ('saeuus', 0.5795660614967346), ('stimulo', 0.5729840993881226), ('inconsultus', 0.5720692873001099), ('miseratio', 0.5713554620742798)]",1338,1.0,1,"[('furor', 0.7982033491134644), ('indignatio', 0.7937739491462708), ('rabies', 0.6898553371429443), ('liuor', 0.6573203206062317), ('stimulus', 0.6502527594566345), ('terror', 0.6478221416473389), ('insanio', 0.6372280120849609), ('minae', 0.6273473501205444), ('conuicium', 0.6200428009033203), ('irascor', 0.6186727285385132)]"
conuenio,1336,1481,0.6451752,0,"[('discepto', 0.5592669248580933), ('congruo', 0.5576352477073669), ('constitutum', 0.5234786868095398), ('consentio', 0.5171893239021301), ('expono', 0.48855331540107727), ('ordino', 0.47738444805145264), ('expedio', 0.4731496274471283), ('constituo', 0.4695707857608795), ('probo', 0.4695093035697937), ('obseruo', 0.46865126490592957)]",1336,1.0,1,"[('competo', 0.5911383032798767), ('debeo', 0.5450634956359863), ('oportet', 0.523641049861908), ('iudico', 0.5235034823417664), ('interpono', 0.5189346671104431), ('postulo', 0.5183077454566956), ('eligo', 0.5112314820289612), ('praesto', 0.49585625529289246), ('examino', 0.4953977167606354), ('placeo', 0.49390992522239685)]"
cado,1336,1480,0.7330146,0,"[('cecido', 0.6277063488960266), ('concido', 0.5964499115943909), ('ruo', 0.5595347881317139), ('premo', 0.5547665357589722), ('iaceo', 0.5517829060554504), ('deiectus', 0.5508649349212646), ('incurro', 0.5370749235153198), ('haereo', 0.5346711874008179), ('prosterno', 0.5272409319877625), ('obruo', 0.5249369740486145)]",1336,1.0,1,"[('ruo', 0.7575839161872864), ('corruo', 0.7178773283958435), ('percutio', 0.638502299785614), ('cecido', 0.6203017234802246), ('obruo', 0.5934048295021057), ('iacio', 0.5844781398773193), ('uulnero', 0.5841445326805115), ('proicio', 0.5789757966995239), ('iaceo', 0.5680152177810669), ('disperdo', 0.56312495470047)]"
pereo,1333,1474,0.6784071,0,"[('perdo', 0.6111285090446472), ('morior', 0.5683327317237854), ('miser', 0.5571959614753723), ('effugio', 0.5529205799102783), ('ulciscor', 0.5407934784889221), ('intereo', 0.5345450639724731), ('foro', 0.51896071434021), ('noxia', 0.5099574327468872), ('aufero', 0.48830536007881165), ('occumbo', 0.48701679706573486)]",1333,1.0,1,"[('perdo', 0.7300505042076111), ('effugio', 0.5652692317962646), ('depereo', 0.5648361444473267), ('extinguo', 0.5517770051956177), ('deleo', 0.5441120266914368), ('adfligo', 0.5279662609100342), ('interitus', 0.5254450440406799), ('consumo', 0.5217153429985046), ('supersum', 0.5157991647720337), ('morior', 0.5054123997688293)]"
miser,1331,1472,0.77900046,0,"[('infelix', 0.6927447319030762), ('miserus', 0.6526008248329163), ('crudelis', 0.6470522284507751), ('misero', 0.6341459155082703), ('miserrimus', 0.6188525557518005), ('cruciatus', 0.607822835445404), ('crucio', 0.6060099005699158), ('heu', 0.5947642922401428), ('acerbus', 0.5946741700172424), ('aerumna', 0.5925377011299133)]",1331,1.0,1,"[('infelix', 0.8053004741668701), ('miserabilis', 0.7338455319404602), ('orbitas', 0.7140430212020874), ('inuidus', 0.7131859660148621), ('doleo', 0.712027907371521), ('acerbus', 0.7069271206855774), ('miserus', 0.7035682201385498), ('tristitia', 0.6974171996116638), ('tristis', 0.6839426755905151), ('misero', 0.6783031225204468)]"
adsum,1331,1472,0.75347465,0,"[('aduoco', 0.5199256539344788), ('faueo', 0.5102310180664062), ('accerso', 0.5016586780548096), ('conuoco', 0.49697139859199524), ('aduenio', 0.4778995215892792), ('compos', 0.45700615644454956), ('incedo', 0.4555548429489136), ('faustus', 0.45231109857559204), ('opperior', 0.4516778588294983), ('alloquor', 0.44962331652641296)]",1331,1.0,1,"[('adsisto', 0.6072709560394287), ('occurro', 0.5508401989936829), ('aduenio', 0.5438698530197144), ('faueo', 0.5232183337211609), ('expecto', 0.5202600955963135), ('comitor', 0.5202456712722778), ('accelero', 0.5099070072174072), ('cerno', 0.49759045243263245), ('insto', 0.4960281252861023), ('cio', 0.48550835251808167)]"
oportet,1330,1465,0.6562194,0,"[('debeo', 0.6424466967582703), ('recte', 0.6335530877113342), ('alteruter', 0.5736596584320068), ('uitiosus', 0.5579314231872559), ('diligenter', 0.549484372138977), ('quemadmodum', 0.5428159236907959), ('utique', 0.542138397693634), ('utiliter', 0.5331820845603943), ('necesse', 0.528601348400116), ('propositio', 0.5183411836624146)]",1330,1.0,1,"[('debeo', 0.6993992924690247), ('competo', 0.6167135238647461), ('recte', 0.6050494313240051), ('inquisitio', 0.5532017350196838), ('iudico', 0.551128089427948), ('consuesco', 0.5493871569633484), ('omnimodus', 0.5470281839370728), ('cognitio', 0.5467216372489929), ('simpliciter', 0.5457894802093506), ('stipulatio', 0.5456651449203491)]"
bene,1329,1465,0.64572304,0,"[('male', 0.592108964920044), ('feliciter', 0.5516073703765869), ('recte', 0.49401941895484924), ('pulchre', 0.4861069619655609), ('fideliter', 0.4528295397758484), ('suauiter', 0.4327907860279083), ('sapienter', 0.42844322323799133), ('oportet', 0.4008829891681671), ('considerate', 0.3996959328651428), ('proinde', 0.39171987771987915)]",1329,1.0,1,"[('utilis', 0.4701892137527466), ('pico', 0.43769410252571106), ('male', 0.4372769296169281), ('sanus', 0.43726447224617004), ('sal', 0.4324670135974884), ('sapienter', 0.4214264154434204), ('aptus', 0.4155631959438324), ('utiliter', 0.41406455636024475), ('modicum', 0.4116615951061249), ('delecto', 0.4111939072608948)]"
mulier,1326,1462,0.7383556,0,"[('meretrix', 0.6683684587478638), ('ancilla', 0.656955897808075), ('uxor', 0.6108728051185608), ('leno', 0.589443564414978), ('ingenuus', 0.5894285440444946), ('femina', 0.5867099761962891), ('stuprum', 0.5533881783485413), ('seruus', 0.5377932786941528), ('amica', 0.5336636900901794), ('meretricius', 0.5311949849128723)]",1326,1.0,1,"[('femina', 0.7049268484115601), ('maritus', 0.6660204529762268), ('uxor', 0.6578201651573181), ('uirgo', 0.6042729020118713), ('meretrix', 0.5917535424232483), ('coitus', 0.5678638219833374), ('stuprum', 0.5495674014091492), ('innuptus', 0.5486356019973755), ('puella', 0.5453912615776062), ('ancilla', 0.5434924960136414)]"
aurum,1326,1451,0.7398523,0,"[('argentum', 0.7504075169563293), ('caelo', 0.7031267881393433), ('ebur', 0.7018459439277649), ('argenteus', 0.6606815457344055), ('supellex', 0.6457626819610596), ('aureus', 0.6317850351333618), ('Aurum', 0.6264015436172485), ('pretiosus', 0.6184689402580261), ('purpura', 0.6072297692298889), ('chlamys', 0.6062549948692322)]",1326,1.0,1,"[('argentum', 0.7805941700935364), ('aureus', 0.6632415056228638), ('libra', 0.6595960259437561), ('argenteus', 0.6410875916481018), ('purpura', 0.6340909004211426), ('pretiosus', 0.6324480175971985), ('metallum', 0.6153296232223511), ('monile', 0.6098360419273376), ('libro', 0.5985849499702454), ('talentum', 0.5956032276153564)]"
acies,1318,1447,0.7915038,0,"[('pugna', 0.7031528353691101), ('proelium', 0.6982812285423279), ('pugno', 0.6672888398170471), ('equitatus', 0.6402528882026672), ('uallum', 0.6400624513626099), ('phalanx', 0.6159367561340332), ('antesignanus', 0.6131565570831299), ('comminus', 0.611884593963623), ('subsidium', 0.600249171257019), ('triarius', 0.5969799757003784)]",1318,1.0,1,"[('cuneus', 0.7577753067016602), ('pugna', 0.7108771800994873), ('cohors', 0.7104887366294861), ('pedes', 0.7044545412063599), ('armatura', 0.700206458568573), ('scutum', 0.691829264163971), ('uallum', 0.6877027153968811), ('eques', 0.6811096668243408), ('proelium', 0.6776779890060425), ('turma', 0.6619758605957031)]"
